img_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
27534,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt
11285,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans
11280,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Wrangler Men Black Texas Jeans
35247,Men,Accessories,Socks,Socks,Red,Summer,2012.0,Casual,Manchester United Men Red Socks
34548,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Puma Men Leather Brown Belt
19208,Men,Accessories,Headwear,Caps,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Check Grey Cap
56601,Women,Personal Care,Makeup,Kajal and Eyeliner,Rose,Spring,2017.0,Casual,Streetwear Eye Definer Rose Eye Liner 10
48341,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Pitaraa Golden Fish Scale Necklace
44117,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Hugo Men Just Different 100 ml Perfume
46265,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Casual,109F Women Cream-Coloured Printed Tunic
9610,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Stripes White Shirts
45736,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Folklore Women Black Kurta
7810,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men s Contest Hi White Navy Shoe
14600,Men,Accessories,Socks,Socks,White,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 White Socks
45351,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Cobblerz Women Brown Sandals
55016,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017.0,Casual,Lakme 3 in 1 Wildberry Aqua Shine Lip Color
22664,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red & Black Backpack
3829,Unisex,Footwear,Sandal,Sandals,Blue,Summer,2011.0,Casual,Crocs Kid s Gabe Duke Mid Tier Emboss Blue Kidswear
13928,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Solid Pink Tops
46809,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Pink T-shirt
15127,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Arrow Sport Men Solid  Brown Trousers
28052,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Jockey ELANCE Men Navy Blue Pack of 2 Briefs 1009
46715,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Rasasi Women Romance Perfume
12450,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Fall,2011.0,,Timberland Unisex Brown Shoe Accessories
46277,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,109F Red & White A-Line Dress
2852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men s What Me Rude Blue T-shirt
47324,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Baggit Women Brown Shell Hoor Wallet
3511,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,ADIDAS Men s Dark Navy White Tracksuit
46666,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017.0,Casual,Rasasi Men Numero Uno Deo
46739,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch
52479,Women,Apparel,Loungewear and Nightwear,Baby Dolls,White,Winter,2015.0,Casual,Red Rose White Nightdress
29569,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Classic Slip-On Black & Blue Shoes
16357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt
41679,Women,Footwear,Shoes,Heels,Grey,Winter,2012.0,Casual,Catwalk Women Grey Heels
19323,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Myntra Men Solid Navy Blue Sweatshirt
24996,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Washed Jeans
22103,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Black Casual Shoes
14681,Men,Apparel,Topwear,Tshirts,Green,Summer,2015.0,Casual,Basics Men Green Polo T-shirt
28239,Men,Personal Care,Fragrance,Deodorant,Green,Spring,2017.0,Casual,Park Avenue Men Tranquil Deo
37056,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Lino Perros Women Red Belt
49640,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Mineral Women Turquoise Blue Top
57294,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,French Connection Men Grey Shirt
30140,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Flying Machine Women Printed Pink T-shirt
3304,Women,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Women Gel Kayano 17 White Silver Blue Shoe
41047,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Nautica Men Brown Dial Chronograph Watch
13040,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Inc 5 Women Casual Blue Flats
11573,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas
34252,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2013.0,Sports,Proline Grey Melange Shorts
53670,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Kiara Women Orange Handbag
30333,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men You Me Your Friend Black T-shirt
19041,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Moccasin Black Casual Shoes
4968,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Gini and Jony Boy s Kaffle Yellow Infant Kidswear
40000,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses
59293,Men,Accessories,Watches,Watches,White,Winter,2016.0,Formal,Titan Edge Men White Dial Watch
57633,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lotus Herbals Pretty Pink Nail Polish 953
1915,Unisex,Accessories,Accessories,Water Bottle,Yellow,Summer,2011.0,Casual,Quechua Yellow Sipper
27317,Women,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017.0,Casual,ADIDAS Women Fresh Escape Perfume
3573,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,ADIDAS Women s Royal Lavender T-shirt
28570,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Women You Wish Black T-shirt
22855,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes
59224,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Women Mother of pearl Watch
57414,Women,Apparel,Innerwear,Briefs,Green,Winter,2015.0,Casual,Amante Women Green Lace Bikini Briefs PGTE01
22167,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes
56543,Women,Personal Care,Eyes,Mascara,White,Spring,2017.0,Casual,Streetwear Sheer Mascara
45083,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,2016.0,Casual,Bwitch Women Blue Tulip Nightdress
55004,Women,Personal Care,Lips,Lipstick,Multi,Spring,2017.0,Casual,Lakme 6 in 1 Travel Kit Day & Night Palette Lip Sync
3544,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Myntra Men s Turn me on White T-shirt
48760,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set
14774,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Arrow Men Stripes Grey Shirts
3744,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Kid s Cool Royal Blue Kidswear
47428,Women,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Baggit Women Brown Auxi Lally Wallet
33741,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Vero Moda Women Multi Coloured Top
52337,Women,Accessories,Bags,Clutches,Black,Winter,2016.0,Casual,ToniQ Women Black Clutch
58879,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Casual,Hakashi Men Red Tie
46034,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Jewellery Set
16491,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey TShirt
50463,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Brief
42631,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Women Bracelet
14456,Women,Footwear,Shoes,Casual Shoes,Taupe,Summer,2012.0,Casual,Enroute Women Casual Taupe Casual Shoes
8219,Unisex,Accessories,Bags,Backpacks,Red,Winter,2016.0,Casual,Fastrack Unisex Navy Red Single Strap Backpack
55791,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2017.0,Casual,SDL by Sweet Dreams Women Black & Grey Night Suit 314771
55882,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Exclusive Nail Lacquer 46
5177,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Jimi Hendrix Men s Photo Black T-shirt
40406,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black & Grey Top
8737,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Purple Shirts
9426,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,John Miller Men Solid Grey Shirt
51056,Women,Apparel,Innerwear,Briefs,Pink,Fall,2012.0,Casual,Enamor Women Pink Dress Up 75 Briefs
24027,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Locomotive Men Printed Red T-shirt
48821,Women,Accessories,Jewellery,Pendant,Gold,Fall,2012.0,Casual,Lucera Women Gold Pendant and Chain
45242,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO Baby-G Women Analogue & Digital Watch BX007
6012,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Highlander Men White Casual Checked Slim Fit Shirt
7737,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Sports,Puma Unisex Stripe Cat Black Cap
28157,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses
53832,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Folklore Women Black Kurta
12870,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Lee Cooper MenCasual Black Shoes
39214,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Franco Leone Men Black Formal Shoes
31250,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Car Graphic Red T-shirt
11899,Men,Footwear,Shoes,Formal Shoes,Maroon,Fall,2011.0,Formal,Franco Leone Men Formal Maroon Formal Shoes
46896,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans
5299,Unisex,Accessories,Bags,Backpacks,Red,Summer,2011.0,Casual,Reebok Unisex Red Backpack
32012,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Playboy Men Yellow & Black Socks
40499,Men,Accessories,Watches,Watches,Gold,Winter,2016.0,Formal,Titan Men Gold Dial Watch
49661,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Sunglass
24143,Men,Apparel,Topwear,Tshirts,Grey,Spring,2012.0,Casual,ADIDAS Men Printed Grey T-shirt
17211,Men,Accessories,Eyewear,Sunglasses,Pink,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Pink Sunglasses
49535,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Rocia Women Brown Clutch
45986,Women,Apparel,Saree,Sarees,Black,Summer,2012.0,Ethnic,Fabindia Black Mangalagiri Saree
12945,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Shirt
17012,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Heels
3567,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,ADIDAS Men s Silver White Running Shoe
29113,Women,Accessories,Socks,Socks,White,Summer,2012.0,Casual,Puma Women Pack of 3 Socks
22480,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Timberland Men Printed Black T-shirt
5400,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Kalenji Kiprun 1000l  Blue/grey
7155,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,Scullers For Her Women Fashion Summer  Beige Top
41551,Men,Footwear,Shoes,Casual Shoes,Coffee Brown,Spring,2013.0,Casual,Carlton London Men Brown Casual Shoes
7044,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2011.0,Casual,Numero Uno Men s Navy Grey Shoe
35405,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Enroute Men Black Sandals
19040,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels
49353,Men,Footwear,Shoes,Casual Shoes,Off White,Summer,2012.0,Casual,Vans Men Cream Larkin Shoes
53488,Women,Apparel,Innerwear,Bra,Black,Summer,2018.0,Sports,Amante Black Sports Bra BCST22
53743,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant
35186,Unisex,Accessories,Bags,Backpacks,Grey,Spring,2013.0,Casual,Wildcraft Unisex Grey & Black Backpack
38474,Women,Accessories,Bags,Handbags,Grey,Fall,2012.0,Casual,Baggit Women Grey Sling Bag
29696,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
11605,Women,Apparel,Topwear,Kurtis,Blue,Summer,2011.0,Ethnic,W Women Solid Denim Blue Kurtis
6430,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Lotto Unisex Canvas White Red Shoe
19640,Women,Apparel,Topwear,Sweatshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Solid Purple Sweatshirt
43931,Women,Footwear,Shoes,Heels,White,Winter,2012.0,Casual,Catwalk Women White Heeled Shoes
44713,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Lotto Men Black Flip Flops
32341,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch
37328,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Casio Sheen Women Silver-Toned Dial Chronograph Watch SX040
36028,Men,Accessories,Belts,Belts,Brown,Summer,2015.0,Casual,OTLS Men Brown & Black Reversible Leather Belt
49552,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Rocia Women Black Handbag
7177,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Blue Check Shirt
39215,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black One Pocket Tank Top
33142,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Blue T-shirt
59083,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Peri Peri Women Black Bra
49746,Men,Accessories,Ties,Ties,Lavender,Summer,2012.0,Formal,Park Avenue Men Lavender Tie
3977,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Jealous 21 Women Green Tunic Mirror Print Top
31222,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Women Essential Workout Black Track Pants
47814,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag
30646,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Nike Men Barca Logo Yellow T-shirt
51756,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes
2195,Women,Apparel,Bottomwear,Capris,Black,Fall,2010.0,Sports,ADIDAS Women Black Capris
34184,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Yellow T-shirt
30494,Women,Apparel,Innerwear,Bra,Brown,Summer,2014.0,Casual,Lovable Women Fiona Brown Bra
33337,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Homme Men Black Formal Shoes
38148,Unisex,Accessories,Bags,Backpacks,Black,Summer,2015.0,Casual,Vital Gear Unisex Techno Black Backpack
21901,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Multi Colour Kurta
38235,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Unisex Sunglasses
52396,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Peach Nightdress
9087,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2011.0,Casual,Buckaroo Men Valle Brown Casual Shoes
7342,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Men s The Matrix Red T-shirt
6882,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Long Peach Jacket
55907,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Colorbar Cappuccino Cup Nail Lacquer 11
46583,Women,Footwear,Shoes,Flats,Grey,Winter,2015.0,Casual,Catwalk Women Grey Sandals
55122,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lakme Truewear Color Crush 18 Nail Polish
35409,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Enroute Men Black Formal Shoes
13395,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Check Purple Shirts
21647,Women,Apparel,Innerwear,Bra,White,Summer,2018.0,Casual,Enamor White Smooth Bra
40760,Men,Accessories,Bags,Backpacks,Blue,Summer,2012.0,Casual,Quiksilver Men Blue & Black Backpack
24912,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Yellow Printed T-shirt
39281,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Chief Men Black Slippers
58187,Women,Accessories,Bags,Handbags,Peach,Summer,2012.0,Casual,Rocky S Women Peach Handbag
16181,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes
18451,Women,Personal Care,Fragrance,Fragrance Gift Set,Orange,Spring,2017.0,Casual,Guess Marciano Women Fragrance Gift Set
22634,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Sports,Nike Unisex Striped Black Cap
18596,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,New Hide Men Casual Black Wallet
53456,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Catwalk Women Black Casual Shoes
5461,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men s Downshifter Lea Black Shoe
3462,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,ADIDAS Men s Ezeiro Silver Black Shoe
39108,Girls,Accessories,Headwear,Caps,Blue,Summer,2012.0,Sports,ADIDAS Mumbai Indians Girls Blue Match Cap
6774,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Timberland Men Claremont Popl Blue Shirt
8224,Men,Accessories,Bags,Duffel Bag,Black,Winter,2016.0,Casual,Fastrack Men Black Gym Bag
5527,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men s Mr.Funny Purple T-shirt
3687,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women Adam & God Black T-shirt
23531,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,DKNY Women Be Delicious Perfume
43502,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt
7036,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,Numero Uno Men s Blue Navy Grey Shoe
43703,Women,Accessories,Jewellery,Jewellery Set,Red,Summer,2012.0,Casual,Royal Diadem Red Earring & Pendant Set
22775,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,BIBA Women Printed White Kurta
31946,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Nike Men Avid Grey Shoes
50765,Men,Footwear,Sandal,Sandals,Tan,Winter,2018.0,Casual,Red Chief Men Tan Sandals
33775,Women,Accessories,Headwear,Caps,Pink,Summer,2011.0,Casual,Puma Women Conrad Reversible Pink Beanie Cap
6985,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men s Denim Dstrct White T-shirt
48617,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012.0,Casual,Lucera Women Silver Earrings
20246,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Lurex Blue Top
33686,Men,Footwear,Shoes,Casual Shoes,Teal,Winter,2012.0,Casual,Cobblerz Men Teal Blue Casual Shoes
35941,Women,Apparel,Bottomwear,Capris,Charcoal,Summer,2012.0,Casual,Flying Machine Women Viscose Charcoal Capris
50161,Women,Footwear,Shoes,Heels,White,Winter,2014.0,Casual,Rocia Women White Wedges
12995,Boys,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Kids Boys Brown Casual Shoes
3170,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women White Vulcanized Shoe
50041,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Hanes Women Black Concealing Petals Underwire Moulded Bra
5350,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Artengo Artengo 522c Man Synthe
36464,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Spinn Men Viking White Shoes
48091,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Women Blue Shirt
11033,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Jealous 21 Women Check Red Tops
52332,Women,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,ToniQ Women Black Wallet
37788,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Stripes Grey Shirt
50309,Men,Accessories,Ties,Ties,Maroon,Summer,2012.0,Formal,Park Avenue Men Maroon Tie
4083,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Inkfruit Men s Alien Party Lemon Yellow T-shirt
51806,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Summer,2016.0,Casual,Bwitch Mint Green Nightdress
7941,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Puma Men s Graphic Optic Grey T-shirt
24518,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Mother Earth Women Purple Printed Kurta
52140,Women,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Femella Women Charcoal Grey Polo T-Shirt
21276,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS150-C1
19558,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors Of Benetton Men Black T-shirt
36139,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men The Overplay VII Black Sports Shoes
47565,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Portia Women Black Flats
58680,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Alayna Women Pink Kurta
15627,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men AS Squad FT PO Hoody Graph Grey Sweatshirts
54712,Women,Apparel,Apparel Set,Kurta Sets,Black,Fall,2012.0,Ethnic,Shree Women Black & White Printed Salwar Suit with Dupatta
16184,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Enroute Men Leather Brown Formal Shoes
45296,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Casio Sheen Women White Analogue Watches (SX044) SHE-3801GL-7ADR
56899,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,HM Women Silver Heels
28507,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Training Black T-shirt
35336,Women,Accessories,Jewellery,Pendant,Silver,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Pendant
14699,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Basics Men Black Trousers
43911,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Casual,W Women Off White Shrug
38938,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts
3560,Men,Footwear,Shoes,Casual Shoes,White,Winter,2015.0,Casual,Skechers Men Off White Lifestyle Casual Shoe
41388,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Wrangler Women Pink Shirt
27471,Women,Apparel,Innerwear,Camisoles,White,Winter,2015.0,Casual,Jockey White Camisole
33688,Men,Footwear,Sandal,Sandals,White,Winter,2012.0,Casual,Cobblerz Men White Sandals
6878,Women,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,Forever New Women Long Blue Jacket
52029,Unisex,Apparel,Topwear,Rain Jacket,Coffee Brown,Summer,2012.0,,Just Natural Unisex Charcoal Rain Jacket
24293,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Quiksilver Men High Grey Socks
12951,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
19856,Men,Apparel,Topwear,Jackets,Olive,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Olive Jackets
14137,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Formal Steel Cufflinks
37093,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Wills Lifestyle Men Blue & Green T-Shirt
11179,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Carrera Men Leather strap dial and golden frame Brown Watches
42425,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aurelia Women Red Kurta
10764,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Bts Black Tshirts
54380,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Sling Bag
4778,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Women s Flora White T-shirt
28212,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Carbon Fibre Copper Sunglasses
4636,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men s Adi Stylite Low White Blue Shoe
6958,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,s.Oliver Men s North Western Edge White T-shirt
44715,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Lotto Men Navy Blue Flip Flops
